1.txt roommates 3643 False AH1|BF1|IH5|EA4|FI5|FA1|IB4|CH1|GF5|AI5|BE5|FH3|BI2|AE1|GH2|FE1|GI3|AG1|GA2|GB1|FG4|DI5|GD4|DH2|BH3|HI3|AB2|HA5|DB1|CG1|DE3|IC4|GE5|AF5|HC5|CI4|DA2|FB4|BG4|HG2|IA3|CF5|FC2|ID5|AD4|EG5|DC5|HF3|CD4|EB3|IE3|DG5|ED3|BA5 HD2|DF3|FD2|FC5|BD1|IF5|CI5|GD5|HB3|GC1|EI3|GF4|IG3 False
174.txt roommates 3486 False HD2|FD3|EI2|FE2|AH4|GA3|CB3|IA5|HA3|CF4|FC1|BD3|CG5|EG4|DB5|CE5|IE5|IH4|IG2|CI5|CA1|FG4|DF5|GF1|AB2|EC3|AD5|FI4|BC4|EH2|BE4|AI1|HF4|EB1|GC5|IC4|GH1|HE5|HG2|GI5|EA5|HI2|DH4|EF1|IF5|FH1|DE5|CD4|GE4|AE2|AC2|ED3|DA4|BA5 IH2 False
175.txt roommates 5543 False CF5|HE4|FC5|HI4|EH1|EI4|CD5|IE4|FD1|IH2 [empty] True
176.txt roommates 5559 False AH1|GI4|BF4|HE4|EI5|CA5|DH3|GB5|EC4|HG4|IA5|FG2|DC1|FA4|IF4|CH1|BC5|CG5|DB5|DG1|ED2|BI2|AC4|IH1|BA4|IE5|FB2|HD4|AG1|HB4|AE4|DF2|EA3|GA5|GF1|FI4|CF3|GD1|BE1|DE3|FH2|HF1|BD5|GC2|AI4|CD2|CE4|CI4|GH1|IG4|HC2|DA5|FE3|FD4|BG1|CB1|BH5|HI5|FC2|AB4|ID5|AD4|EF1|HA4|EH1|EG5|EB3|IB4|GE4|IC3|DI2|AF4 IH5|DE2|GF2|GB1|DI5|HF2|HD3|FC3|HB5 False
177.txt roommates 7042 False HC4|HE1|CI3|HD5|DH3|GA3|HI4|IF1|CF4|FC1|DC4|EG4|DE1|AI2|FH3|AC1|CD3|DI4|BA4|AE1|GI3|AG1|FE4|BG2|FG1|AB5|GF1|BH3|EF2|HA5|CG4|BE1|ID3|BC1|IC1|EB4|ED1|DG3|BI4|IE4|GH4|HB3|FB4|AH5|DA5|EI3|IA3|FD4|DF4|EA5|BF2|AD1|EH4|BD1|HF3|IB1|CE3|GE4|AF1|IG3|IH2 FE2|HG4|EI4|FI1|HC2|EC3 False
178.txt roommates 803 False BF1|BG3|FI2|GA3|BH4|HI4|HG4|FA4|IF4|GF5|DE4|BI2|ED5|BA4|IH4|HB4|CE3|FH5|CD5|IG1|AG3|FG3|EC5|DC5|HF3|IB4|AF4 [empty] True
179.txt roommates 2067 False AG5|GI4|FG5|FI2|HG1|HI1|AD3|GD5|CF4|DC4|BC5|EB2|ED2|BA1|IC5|BI5|FD2|HB1|FE1|GH5|CI5|HE3|IG5|GB4|BG5|AB5|DF5|ID3|EF5|BE1|CG4|EH5|DG3|FH5|GC2|HF4|IB2|CE1|FB4|HC2|DA5|IH3|GA4|EA5|CB1|FA5|CH5|DE5|CD4|AE2|DI2 GF5|GH1|FH4 False
18.txt roommates 2567 False DG4|BA4|BI1|BF3|GD1|GA4|BC4|DA4 [empty] True
180.txt roommates 817 False GB5|ID2|BG2|DI5 [empty] True
181.txt roommates 4077 False FE5|AG5|HE4|EA1|BH4|GD2|CH4|BD3|CG5|EH3|FC4|AI5|DE1|DG1|EB5|DI4|GE3|FB5|GH2|EI1|GI3|AH3|FD2|ED5|CA1|GB4|IA1|DF2|FI1|DH2|HA2|EF2|AD5|GF4|BE1|BC1|IC1|FH5|IB5|IE4|CI4|IG4|HD3|HG2|BG4|GA4|FG3|BF5|EC2|AB4|HI5|FA2|DB3|ID5|DC2|EG5|HB2|BI3|GC1|AC5|CD1|AE2|DA1|AF1|HC1|BA5 IH5|CA5|HF5|GF3|EI4|HE3|IF1|CF4|IB3|BE5|CE2 False
182.txt roommates 2529 False HD2|GH3|FE5|GI4|EI5|CA5|BG3|HI4|GD2|IF4|CG5|DB2|EB5|AC4|IE2|IG3|AH3|FD5|GB4|DF2|IA4|DH5|HA5|EF5|BD2|DG3|DI3|IB5|FB1|IH3|HG5|BH2|BF5|FI3|ID2|CH5|AI3|EG5|BE3|BI3|GC1|GE1|HC1|HB5 BG4|GF4|FG1 True
183.txt roommates 1823 False BG3|BH4|FI5|IF1|EF3|BC2|CH1|BE5|DG1|IB3|AC1|BI5|GE3|HB1|GI3|IH4|AG1|FE4|GB1|CA4|GF1|DH2|CF3|AD5|DB4|EH5|GC2|EB1|IC4|IE4|GH4|BA5|AE3|FB4|IG4|AH5|HE2|HC5|FD4|DF1|BF5|AB1|HG5|HI5|FC2|FA2|BD1|AI3|HF3|FH4|DI2|AF4 FG1|EA3|CB2|DA5|HC1 False
184.txt roommates 1444 False GH3|EI5|HE4|EA1|FG2|CF1|HA3|GF5|BD3|HF2|BE5|ED2|BA1|IE2|CI5|HD1|HG3|DH5|AB5|BC4|DB1|IC1|EB4|CD5|AF5|HC5|HB3|EC2|HI5|ID2|FC5|DC5|FH1|CE3|AE2|DI2 DE2 False
185.txt roommates 5009 False AH1 [empty] True
186.txt roommates 2940 False FI5|IF3|FG4|IG4 [empty] True
187.txt roommates 1799 False EA4|GA3|HI4|GF2|EF3|EG4|DE4|DI1|IC5|DA3|BA4|AE1|FD2|FE1|FB2|HD1|FG1|GB1|DH5|AB5|DF5|IF3|CH3|CG1|DB4|DC3|HF4|EB1|GH4|HC5|CI4|AF2|IG4|AG3|IH3|BF2|HG2|BG1|CF2|GD3|FA2|AD4|BE3|GC4|DG5|GI1 GD5 True
188.txt roommates 884 False [empty] [empty] True
189.txt roommates 2215 False GI4|FI5|GD2|ID4|HF5|DI1|BI2|CD3|AE4|FD5|EI4|IG5|BG5|AB5|DF5|HA5|DB1|BC4|IC4|GH4|BA3|AH5|DA5|BF2|HI2|CF2|DH4|AD1|FA2|EG2|DE5|FH4|DG5|ED3|AF4 [empty] True
19.txt roommates 2959 False AG5|DH3|HI4|IA5|FA4|CG5|FC4|DB5|EB5|EI4|HE3|HG3|AB5|FI4|IC3|DI3|ED4|HB3|EC5|CF5|IF2|EG5|DG5 [empty] True
190.txt roommates 3690 False FA5|IF5|IA5|AI3|AF5 FI5 True
191.txt roommates 4111 False BF1|HD5|FG5|BH1|GA3|EC1|FA1|BC2|BD3|HF5|DG1|FH3|CE5|IC5|BA4|GH2|FD2|HB1|AF4|AH3|AE4|FB5|CA1|GB4|DF2|HG3|CB2|IA4|BG5|DH2|AB2|GD1|AD5|EH2|DB4|CD2|DI3|ED4|BI4|IB5|IG1|HE2|FE3|CI1|DA5|AG3|EA2|EI3|GI5|HI2|ID2|CF5|HA1|FC5|IF5|EG5|AI3|BE3|DC5|GC4|EB3|IE3|AC2|GE1|IH2 HD2|BG3|GB5|FI5|EF3|GF5|CH1|BI5|CG4|BC1|CE1|CD5|HC2|FG3|BF5|DC2|DE2|HF3|IB4|AE2 False
192.txt roommates 3796 False AC1|EC5|CF5|GC5|CE1|EG5|CG2|FC4|GE4 HB5 False
193.txt roommates 3064 False CA2|IH5|AH4|DF3|IA2|GD5|GF5|CH1|AI2|IC2|HC3|AG4|HI3|DA2|CI1|GA1|FD4|EA5|AB4|FA5|AD4|HA4|AC5|DG5|AF1|AE5|BA5 FG5 False
194.txt roommates 3645 False BI2|BH5|FA5|ID2|HB1|GF3|CE1|EC1|BD4|IB5|HC5|DB5|GA5|HE5|FG3 EH5|CH5|DI2 False
195.txt roommates 1062 False FE5|HC4|AG5|AH4|EI5|DF3|DH3|HG4|HA3|EF3|FA4|BD3|EH3|BE2|HF5|FH3|DG4|AC2|CD3|AF3|AE1|FD2|HB1|IE5|HD1|IG5|IA1|GA2|BG5|BF3|CA4|AD2|DB1|BC1|CG1|AI4|EB4|GC2|BI4|IB5|GH4|FB4|DA5|GI2|HE5|CB4|GB3|BH5|GD3|ID5|CH5|DC5|DE5|DI2|ED3 [empty] True
196.txt roommates 4681 False EI2|FE2|HD5|FG5|BH1|HE4|FI2|DH3|HG1|IH5|HI1|AD3|FA4|CF4|FC1|BD3|DB2|CG5|EF3|EH3|BE5|DG1|DI1|BI2|BG5|GB1|DF2|GA5|EC3|IF3|GF4|DC3|HF1|IC1|FH5|GC5|CD5|ED3|IG1|DA2|BA5|CI4|AH5|HC2|FD1|IE3|GH1|GI5|BF5|GD3|ID5|CH5|EG5|IB1|DE5|EB3|CE3|GE4|AF1|FB3|AG2|HB5 IG5 True
197.txt roommates 3986 False HD2|EC1|DB2|EB2|IC2|ED2|BI5|HC3|EI4|DH5|CH3|EH5|CD5|IE4|AF5|CE4|AG3|HE5|IH3|CI1|GA4|BH2|CB1|HI5|FA2|GF3|DC5|DE2|IB1|DI2 FG3 True
198.txt roommates 3828 False IH5|HD5|HE4|BG3|GB5|IA5|ID4|AD3|GF2|DC1|EH3|BE5|HF5|FH3|EB5|BA1|ED2|IC5|BI2|GH5|CI5|FG1|CA4|DH2|FA3|CF3|AI4|AC3|IB2|CD5|AE3|IG1|AF2|DF1|FD4|HG2|EA5|HI2|BH5|AB4|FC5|DE5|DI2|GI1 CF5 False
199.txt roommates 2545 False FE5|BF1|GD5|GF2|DB5|DG1|EB5|FB5|GH5|GB4|BH3|HA5|HF4|ED4|HB3|GA1|AH2|HD3|BG4|HG5|CF2|EF4|FC5|BD1|DE2|BE3 FG2 True
2.txt roommates 4274 False BF1|CA2|HC4|AH4|HE4|FG2|ID1|GA3|HG4|CF1|EF3|DB2|HF2|BE5|DG1|FH3|EB2|BI2|BA1|ED2|CE5|AF3|AC4|FD2|EI1|GI3|HD4|AG1|FE4|BG5|GF1|AB2|FA3|CB5|HA2|FI4|CG4|AD2|IF3|DE3|BD5|GC2|CD2|IB2|IE4|FB1|AE3|GH4|DA2|IH3|IA3|DF4|EA5|HI2|BH2|DH1|GB3|EC5|GD3|CH2|FC5|BC3|EH1|EG5|AI3|DC5|DI2|GE1|IG3|HB5 GF2|HF3|IH2 False
20.txt roommates 3155 False FE5|FD3|HD5|EA4|BH1|FG5|DH3|ID1|HG4|IA5|CH1|DC4|FC4|IB3|GC3|BI2|IE2|IH1|GH2|HC3|CA4|GD1|BD5|AF5|FI3|FA5|CF5|CG3|IF5|CD4|DI5 EI2|DF3|AE4|GF5|DH5|AI5|IF3|EF5 False
200.txt roommates 537 False CG1|GC3|FE5|IC1|HF4|CI5|BD4|IG5|HE2|GA5|FH4|DA5|GI2|DB5|BA2|EF5|EH2 [empty] True
201.txt roommates 1356 False AH1|FE5|EI2|IH5|HD2|HE1|BH4|AB3|IA5|DC4|HF2|DB5|BE5|ED2|IC5|AC4|DI4|FD2|HB1|AG4|FG4|FI1|DF5|GF4|ID3|EG3|FC3|AI1|BD5|EB1|IB2|IE4|FB1|AF5|HC5|BA3|IG4|GA1|HG2|BF2|EA5|FA5|IF2|AD4|HA4|FH1|DE5|AE2|DA1 HI5|EF5 False
202.txt roommates 7695 False FG5|AB3|DE1|DB5|EB5|BA4|GE3|IH4|HD4|GH5|GI3|FD5|GB1|DI5|DH5|EH5|DG3|IC4|GC5|HC5|IG4|DA5|GA1|DF4|EC5|GD3|AD4|BD4|DC5|IB4|AC2 GF5 False
203.txt roommates 4086 False EI2|HC4|GI4|IA2|HI1|CF1|CH4|FC4|AC1|EB5|DI4|CI2|IE5|GH5|CA1|BG5|BF3|HG3|AD5|CG4|BE4|BD2|AI4|BI1|HF4|IB5|IG4|DA5|CB4|GB3|BH5|ID5|DC5|FH4|CD1|HB2|IH2 [empty] True
204.txt roommates 1749 False FG5|BH1|CB3|CH4|CF4|IF4|HF5|IH4|IG2|HB4|BG5|GB1|GF1|BC4|IC4|CD5|GE5|GH4|HC5|FB4|GA4|GI5|BF5|FI3|HI5|GC4|IB4 [empty] True
205.txt roommates 1227 False AH4|AD1|AI4|EI1|AE1|AB3|EA1|AC3|AG1|IE1|IA1|AF4 [empty] True
206.txt roommates 2337 False AG5|IH5|BH1|DH3|GB5|IA2|CB3|HI1|BD3|AI5|HF5|DI4|DA3|AF4|HD4|FE4|BF3|AD5|CG4|EF5|BE4|GC2|BI1|FH5|GE5|HE5|CA3|BG1|EA5|FA5|ID5|BC3|EH1|AC5|AE5|BA5 [empty] True
207.txt roommates 3798 False AH4|GB2|CA5|BH4|HA3|GF5|EG4|FC4|EH3|AI5|AC1|GE3|HC3|HD4|AE4|HE3|FE4|IA1|AG4|GA2|BG5|CE3|CB5|AD5|EF5|BC1|BD5|CD5|HB3|FB4|EA2|BF2|FG3|DH4|AB4|EC5|DB3|DC2|CH5|BI3|IB4|DA1|BA5 [empty] True
208.txt roommates 20 False [empty] [empty] True
209.txt roommates 4061 False BF1|CA2|CI3|EI5|GA3|GD2|IA5|ID4|AD3|BC2|IE2|AC4|FB5|IG2|BH3|CF3|DE3|DB4|AI1|BD5|IC1|ED1|BI4|GE5|AE3|HC2|DA5|AG3|FD4|GI5|DF4|EA5|FC2|CH2|EG5|FH1|DI5|DG5 FI3|BF5 False
21.txt roommates 697 False [empty] [empty] True
210.txt roommates 1351 False IH5|BF4|FG5|FI2|ID1|IF1|GD5|GF5|DB2|HF2|CE5|DI4|GE3|BA4|FB5|AG1|HD1|GB4|BG5|DH5|GA5|DF5|CB5|HI3|EG3|BC4|BD5|ED4|FE3|FD1|CA3|EC5|EF4|AB4|FA2|DC2|FH1|DE5|DG2|AC5|CD1|AF4 EF3|BF5 False
211.txt roommates 1663 False CA2|BF4|FI2|GD2|FA1|IF1|DC1|GF5|BE5|AC4|BI5|FB5|EI1|IE5|AF4|AG1|FG1|GA5|EC3|FC3|IC1|FH5|EB4|CE4|IB5|CI4|BH2|CF5|AD4|HF3|CD1|DG5|DA4|HB5 [empty] True
212.txt roommates 2241 False BF1|FG5|BH1|GB2|HG1|BC2|BE2|EH3|EB5|IC5|BA4|AH3|CI5|BG2|AG4|GA5|GF4|ID3|BI1|CD2|DI3|AF5|HE2|GH1|FA5|DC2|BD1|HB5 HB1 True
213.txt roommates 1657 False HD2|GD5|DC1|HF5|HC3|IE5|EI1|GB4|DH5|FC3|EH2|DG3|FH5|DI3|CD5|AG3|HE5|BG4|GA1|CF5|ID5|CH5 [empty] True
214.txt roommates 4397 False GH3|EI2|DF3|FG5|BH1|GB2|BF4|CA5|IA2|AH4|GD2|EC1|ID4|CF1|FC1|GF5|CH1|BC5|HF2|CG5|DE4|CE2|AC1|ED2|BI2|IC5|DI4|IH1|AE1|FE1|HE3|HD1|AG4|CB2|EA3|FI4|EG3|HA5|DB4|BE4|DC3|DG3|EB4|GE2|IB5|IE4|AF5|HC5|HB3|FB4|BA5|CI1|DA5|HG2|BG1|GA4|HI2|DH4|AB4|AD1|EF1|FA2|EH4|BD1|AI3|FH1|GC4|CD4|IG3|GI1 FD3|CD3|GD3|HF1|GH2|GI3|CE1|GC5|IF4|IH2 False
215.txt roommates 1344 False FE5|AG5|DF3|BG3|GA3|ID4|CF1|AD3|GF5|BD3|DC4|BE5|IC5|DI4|AF3|GH2|AE4|CI5|HB4|FG4|EF2|IF3|EG3|DB1|BC4|CG1|DG3|EB4|HF4|CE1|CD5|IG1|BA3|FB4|BF2|HG5|EA5|CB1|AB4|FH1|IB4 [empty] True
216.txt roommates 6011 False AH1|CA2|AG5|BF4|DH3|BH4|GD2|FI5|CF1|GF2|FC1|DC4|DE1|DB2|EG4|BE5|AI2|DI1|CD3|AF4|CI2|FB2|GH5|IH4|BG2|GA2|DF2|EA3|IA4|AD5|IF3|HA5|EH2|CG1|HF1|IC1|BI4|CE4|IG1|BA3|FE3|DA5|HE5|FD4|FG3|HG5|CB4|AB4|FA5|ID5|BD4|IB1|DG2|ED3|AE5|GE1 HD3|EF3|AC2|FH1 False
217.txt roommates 2486 False EG4|DC4|EB5|BA1|GH5|HE3|AB5|DF5|BH3|FC3|EH5|BE4|CD5|FD4|HG5|CF5|GC4|GE1|HB5 [empty] True
218.txt roommates 1995 False BA1|AB4 [empty] True
219.txt roommates 3502 False AH1|HC4|CA2|GI4|IH5|BF4|EA4|EI5|HG1|DH3|FI5|IA5|FA1|AD3|GD5|EG1|BC2|ID4|IF1|BD3|HI1|DE4|EB2|BA1|AE1|FB2|AG1|HB4|HD1|FG1|GB4|FD5|BG5|AB5|HA5|DB1|EH2|AI1|HF1|DG3|IC1|BI1|ED1|CE1|DI3|GC5|CD5|IE4|DA2|AF2|FE3|GH1|IG4|CI4|DF1|HE5|GA4|CB4|BH2|EC2|EF4|CF5|CH2|FC5|CG3|DC5|BE3|IB1|FH4|AC5|GE1 [empty] True
22.txt roommates 543 False HD5|CH4|CG2|EH3|AC4|ED5|GH2|AH3|CA4|AB5|HA5|CE4|HC5|HE5|HG5|DH1|DE5|GC4|AG2 [empty] True
220.txt roommates 3935 False FE5|HC4|CI3|GI4|EA4|ID1|EC4|AB3|HI1|CF4|BD3|FC4|EH3|BE2|AC1|IH1|GE3|EI1|FD2|IG2|FG1|AG4|CB2|IA4|GB1|GF1|FA3|AD5|CH3|DB4|IC1|GC2|HF4|ED1|BI4|CE4|AE3|AF2|FB4|IE3|HE5|GA4|HG5|FI3|GD3|EF1|CG3|IF5|EG5|EB3|IB4|DA4|BA5 DI1|EH5|BF4|AI4|GH5|BC2|CG2|EI3|EF5 True
221.txt roommates 3003 False HC4|EI5|HE4|CB3|CG2|BI2|DA3|HD4|GB1|BF3|GA5|HI3|FA3|FI4|HA5|BE1|DB4|EB4|ED1|HF4|GC5|GE2|IE1|DI3|CE4|HB3|AH5|AG3|IG4|BG1|DH1|EC2|GI1|BH5|GD3|IH2|ID2|AD4|BD1|BC3|IF5|EG5|DE5|FH4|IB4|DG5|BA2|AF4 [empty] True
222.txt roommates 3755 False FE5|HC4|AG5|GH3|BG3|AB3|FI5|HG4|CF4|BC5|DG5|CI5|HD1|GB4|DH5|GD4|CB5|FA3|AD5|CG4|EF5|CH3|IB5|AF5|HB3|GA4|BH5|EC5|FC2|IF5|EG5|BI3|GC1|CE3|GE4|IC3|DA1|BA5 [empty] True
223.txt roommates 3479 False EF3|EG4|FC4|AC1|IC5|HB1|EA3|GB1|CB5|EC3|GD1|AB2|ID3|BC4|FB4|HD3|GA4|GF3|HA4|HF3|IB1|BA2 [empty] True
224.txt roommates 6017 False FE5|CD1|AG5|IH5|DF3|BF4|EA4|FI2|BH4|GA3|ID4|CF1|DC4|BD3|DB2|BE2|EB2|AC1|IE2|FB5|AE1|CI2|IA1|CA1|GB1|AB5|GD4|AF1|AD5|DE3|HF4|IC4|CE1|BI4|GC5|IB5|HC5|HE5|HD3|EI3|BG4|HI2|DH4|EC5|EF4|FC2|BA2|FA2|IF2|CH5|EH1|AI3|DG2|FH4|GE4|HB2|DA4 EG4|BF5 False
225.txt roommates 1663 False FD3|GI4|HD5|FE2|BF4|FG5|FI2|GA3|BH4|EC1|IA5|DC1|CH4|BC2|BD3|DE4|FH3|DG4|EB5|ED2|AC1|DI4|AE1|HB1|FB2|IE5|AH3|DF2|BG5|AB2|CF3|ID3|FC3|AI4|BI1|CD2|IC4|CE4|CI4|AG3|HE5|DH4|AD1|IF2|AF1 EH5|BE4|EI5|EG5|CG2|IG4|EF2|IH2 False
226.txt roommates 1807 False BA3|AB1 [empty] True
227.txt roommates 7158 False CE5|BD5|FH5|EG2|CG3|BI4|ID4|IB4|GE5|GC4|DI5|DB5|EC2 [empty] True
228.txt roommates 1549 False HC4|HE1|AG5|BF4|CA5|BH1|EA1|HG4|AI5|DB5|HF5|BA1|IC5|DA3|GE3|FB5|AF3|GI3|FD5|EI4|HB4|IA4|DF5|CB5|CF3|AD2|IE4|GH4|CI4|AH5|IG4|GA1|IH3|DH1|EC2|CH2|HA4|EG2|BC3|DC2|BD4|EH1|AC2|AE5 [empty] True
229.txt roommates 15223 False GH3|EI2|CI3|AG5|HC4|FE5|CA2|EA4|IH5|DH3|HI4|FI5|IA2|EC1|ID4|CF1|GD5|FA4|IF4|GF5|CG5|FC4|BE5|AI2|DG1|CE2|BH1|BI2|IC5|AF3|ED5|AE4|FD5|HB4|FG1|GA2|BG5|BF3|CB2|GB1|DI5|DB1|CH3|BC1|DC3|BD5|AC3|GC5|CD5|FB1|HE2|IG4|AH5|GI5|DF4|HG5|AB4|AD1|EF4|HA1|EH1|EG5|DE2|IB1|EB3|IE3|DA4|BA5 DB4|FH5|IH4|GE5|GF1|FD4 False
23.txt roommates 6048 False CI3|FE2|AG5|FG5|HD5|BH4|EC4|HI4|CB3|ID4|EG1|BC5|DG1|IC5|IE2|IH1|BA4|EI1|AC4|GE3|BG2|BF3|CA4|GA5|AD2|BE1|DB4|BD2|BI1|CE4|AF2|DA5|DH4|AB4|FA5|EF1|GF3|DI5|HB5 GD1|BH5|GF5 True
230.txt roommates 6666 False HC4|AG5|DF3|BF4|CA5|EI5|HI1|FA1|CH1|BD3|HF2|FC4|IC2|ED2|FD2|CI5|GB1|GA5|GF1|BH3|DB1|BC4|DE3|BE4|FH2|EB1|GC5|AC3|BI4|IB2|AF5|HE2|FE3|IH3|BG4|HD3|CB4|FI3|DH4|AB4|EF4|CF5|ID2|IF2|EH1|IE3|DI2|BA2|FB3|HB5 FG1 False
231.txt roommates 4509 False AG5|BF4|FB5|GA3|GH5|BD4|AF5|FA4|BI3|FC4|GI5|BA5 [empty] True
232.txt roommates 2403 False AG5|BF4|BH1|GA3|HI4|GD5|CH4|EF3|BE5|DG1|CD3|HC3|IH4|FE4|AD5|EB4|CI1|DA5|DC2|CG3|GC1|IC3|FB3 [empty] True
233.txt roommates 756 False AH1|GB2|EA1|HI4|EC1|FA4|EB2|FB5|FE1|BG5|HG3|BF3|CB5|AD5|CF3|BC1|DC3|BD2|CE1|AC3|CD5|DA2|AF2|GH1|BA3|IH3|DF1|FD4|FC5|HA4|AE5|EG5|BE3|GE1|IG3|GI1 [empty] True
234.txt roommates 1511 False GH3|GB5|ID1|IA5|AC1|GE3|HB1|BG5|DF5|BH3|CF3|HA5|BE1|BC1|AI1|FH2|FB1|BA3|FE3|FD1|AH2|FG3|BF5|HG5|FI3|FA2|FC5|BD1|EG5|BI3|DI5 [empty] True
235.txt roommates 1475 False AH4|HD5|FG2|AD3|GF2|IF1|BC5|BE5|EB5|CE5|FB5|FD2|BF3|CA4|CB5|DH2|HA5|DG3|FE3|DA5|HE5|DF1|GI1|FI3|HI5|EC5|FA5|ID5|DI5|IG3|HB5 EF3 False
236.txt roommates 3097 False FD3|GI4|AH4|BH1|CH4|CF4|FC1|CG5|DB2|FH3|GC3|AC1|GH2|HC3|AE4|EI4|CI5|IG5|DF2|HG3|BG5|CB2|FA3|BC4|AI4|BD5|CD2|BI4|ED4|IE4|CE4|HB3|AG3|HE5|DA5|IA3|GA4|EA5|GB3|EC2|AD1|HA1|EH1|DC5|DE2|BE3|HF3|EB3|IB4|IC3|AF4 [empty] True
237.txt roommates 2500 False HD2|EI5|HE4|GB5|ID1|HI1|FA1|DC4|GC3|DI4|ED5|BA4|DA3|FB2|BG2|AG4|GA2|AB5|DF5|EC3|GD1|BC4|CG4|CH3|DE3|EH5|FH5|CD2|AF2|HC2|CI1|IE3|FD4|FG3|CB4|BH2|BF5|HB5|DH4|AD1|HF3|DG2|CE3|IC3|IH2 GD2 False
238.txt roommates 5325 False HD5|FG5|EA1|IA2|EG1|HF2|DB5|DG4|AE4|AH3|HB4|FI1|HA5|AI4|GE2|AF5|IG1|HC5|FE3|AG3|GA1|HE5|FD4|HG5|HI5|FA5|FC5|IF5|DC5 HA3|EH5|GH5 False
239.txt roommates 2705 False BC1|BA1|BF4|BG3|FB5|BD4|BE3|BI3|BH2 [empty] True
24.txt roommates 5127 False AG5|FI5|EB5|AE4|FG1|CB2|DH5|FA3|GF4|CG4|BE1|FH2|GC5|AF5|DA5|GA1|EA5|AB1|BA5 DA4 False
240.txt roommates 3377 False FD3|CI3|HE1|AH4|GB2|EC4|EG1|IF4|BD3|DC4|IC2|ED2|BA4|EI1|IH4|AE4|FG1|DF2|CB5|HI3|FI4|GF4|HA5|EF5|EH2|BC4|AI4|EB1|AC3|CD5|AF5|GH4|FE3|HG2|IA3|EA5|BH5|FA2|DB3|FC5|DE5|GE4 CF5 True
241.txt roommates 8954 False BF1|HD5|GB5|ID1|HG4|GD5|DC1|EF3|FA4|CF4|BD3|CH1|DB5|HF5|EB5|AC1|IG2|AG1|FD5|CA1|GA2|BG5|AB5|DF5|FI1|BH3|HA5|AD2|FC3|BE4|FH2|AI4|IC3|GC5|DI3|CD5|AF5|GH4|DA2|CI1|AH2|IA3|DH1|EC2|HI2|EH1|IF5|EG5|BI3|DG2|CE3|AE2|BA2|HC1|IH2 GE5 False
242.txt roommates 5964 False HD5|FA1|CH1|CG5|DB5|FH3|CE5|AG1|CA1|IA1|HG3|EA3|BH3|EC3|GH1|IG4|DA5|GA1|BG4|FG3|IH3|AH2|DF4|HB5|DH4|EH1|BD4|EG5|GC1|DG5|BA2|GE1 [empty] True
243.txt roommates 3183 False AH1|HC4|FG5|GB2|FI2|IA2|BC5|BE2|AI5|HB4|HD1|BG5|CB2|GA5|AB2|FA3|GF4|HA5|AD2|DB4|DC3|BI1|AC3|ED4|AF5|CI4|AG3|IH3|HE5|BF2|EA2|DH1|HI2|BH5|CH2|IF2|BD1|CG3|IB1|CD4|EB3|GC1|IC3 CG1|EH5|DE4|DE1 False
244.txt roommates 3658 False EI2|AG5|CI3|FD3|IH5|BG3|HI4|EC4|IA5|EG1|EH3|BE2|AC5|EB2|ED2|BA1|IE2|GH2|GI3|HE3|FE4|CB2|CA4|FA3|ID3|DB4|DC3|BD5|CD5|CE4|FB4|IG4|GA1|DF1|EA2|BF5|AB1|EF4|FC2|HA1|AD4|AI3|DE5|DI5|GE4|IC3|DA4 HG2 True
245.txt roommates 2716 False IH5|BG3|FI2|EC4|GF2|EG1|FC1|FH3|DG4|CI2|FE1|HE3|GB4|DF2|AB5|HI3|EF2|AD5|CF3|CG1|BD5|IC1|HF4|CE1|IE4|GH4|IG1|HC2|EI3|CA3|GA4|GI5|HG5|CB4|HB5|BH2|DH4|CH2|IF2|EH4|DB3|DC5|DE2|GC1|CD1|DI2|GE1|DA4|BA5 FG2 True
246.txt roommates 2677 False FE5|BF1|AG5|CA5|EA1|HG1|GA3|FG2|IA5|ID4|CH4|GF5|DC4|IB3|IE2|DA3|FB5|HB1|BG2|AD5|CG4|BC1|DE3|DG3|AI4|CD2|ED4|BI4|GH4|HC5|HE2|IG4|IH3|AH2|CB4|HI5|EF4|BH5|EG2|BE3|GC4|EB3|DI5|AC2|AE5|AF4 GF2|GE2 True
247.txt roommates 2851 False FG5|CA5|BH4|FI5|AD3|GF2|DC1|IF4|AC1|BA1|FB2|IG2|GI3|CI5|AB5|EH5|FH2|IC1|DI3|BI4|CD5|DA5|DF1|BF5|EC5|GD3|ID5|FA2|CH5|DG2|HC1|AF4 CE5|BG5|GB1|FD1|IB4|HE5|IG3 True
248.txt roommates 1618 False GH3|EI2|FG2|HG1|AB3|HA3|CF4|EG4|DE1|HF2|DB5|AI2|CE2|DG4|AC1|BA1|EB5|CI2|HC1|AH3|HB4|FE4|BF3|IA4|CB5|ID3|BC4|BE4|FH2|IC4|DI3|ED4|GE5|IG1|HE2|FD1|IH3|HD3|EA2|GI5|BG1|BH2|FI3|HI2|EC5|GD3|FA5|EF1|AD4|FC5|BD1|EH1|BI3|FB3|AE5|AG2|AF4 CF5|EG5 True
